#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2017-02-19T19:27:19 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ58a9f15088b3 
#INFO -out.max=unlimited 
#INFO queryParameters=11 
#-oc.form=sexa
#-out.max=unlimited
#-nav=cat:V/84&tab:{V/84/main}&key:source=V/84/main&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=V/84/main
#-order=I
#-out=RAB1950
#-out=DEB1950
#

#RESOURCE=yCat_5084
#Name: V/84
#Title: Strasbourg-ESO Catalogue of Galactic Planetary Nebulae (Acker+, 1992)
#Coosys B1950: eq_FK4 B1950    
#Table V_84_main:
#Name: V/84/main
#Title: Discoverers, Designations, and Positions of True and Possible Planetary Nebulae (1)
#---Details of Columns:
    RAB1950 ("h:m:s") (A11)   Right Ascension B1950 [ucd=pos.eq.ra;meta.main]
    DEB1950 ("d:m:s") (A11)   Declination B1950 [ucd=pos.eq.dec;meta.main]
10 32 18.00 -53 25 27.0
11 24 17.50 -34 05 44.0
10 29 36.00 -55 05 27.0
10 02 14.00 -60 29 12.0
10 52 30.00 -48 31 00.0
10 13 49.00 -58 36 12.0
10 36 34.50 -56 30 55.0
10 39 20.00 -55 53 36.0
10 26 53.00 -58 48 48.0
10 07 47.90 -62 21 55.0
10 21 24.00 -60 17 22.0
10 37 34.00 -56 50 30.0
09 06 37.30 -69 44 07.0
10 05 54.00 -63 39 50.0
10 05 27.80 -64 07 05.0
10 46 40.00 -55 47 30.0
10 16 12.50 -62 25 06.0
11 11 32.00 -47 49 12.0
05 58 50.00 -75 40 30.0
10 52 33.00 -58 53 48.0
10 42 38.10 -61 23 54.0
11 15 52.00 -51 53 42.0
10 34 02.30 -64 03 30.0
10 51 59.00 -60 10 42.0
10 54 03.00 -61 12 00.0
11 21 40.80 -52 34 52.0
11 01 51.00 -60 19 54.0
11 26 14.60 -52 39 34.0
07 02 45.30 -79 34 23.0
11 49 58.00 -42 00 54.0
10 58 23.50 -64 58 47.0
11 25 05.00 -57 01 24.0
11 30 57.50 -56 49 43.0
11 25 42.00 -59 41 00.0
11 28 29.70 -59 00 30.0
11 26 30.50 -59 50 00.0
11 32 52.00 -60 00 18.0
11 50 33.00 -50 34 00.0
11 58 10.00 -47 16 30.0
12 21 55.00 -18 30 32.0
11 47 50.10 -56 54 10.0
11 39 15.00 -62 12 18.0
11 29 31.80 -65 41 40.0
11 15 45.00 -70 33 06.0
11 46 12.80 -64 51 53.0
11 36 54.10 -68 35 30.0
10 09 58.00 -80 36 42.0
12 06 33.00 -58 25 54.0
12 30 36.00 -27 32 00.0
12 06 23.00 -62 50 24.0
12 05 48.00 -63 55 30.0
12 01 39.50 -67 01 53.0
12 28 10.00 -43 57 48.0
12 21 08.00 -59 56 36.0
12 20 16.00 -63 45 30.0
12 25 57.00 -61 49 00.0
12 25 57.00 -63 28 00.0
12 27 17.00 -63 36 24.0
12 27 38.70 -64 34 35.0
12 27 31.80 -65 57 51.3
12 42 58.70 -60 03 51.0
12 42 51.10 -63 53 14.0
12 45 29.80 -63 33 35.0
12 51 01.30 -22 35 26.0
12 57 41.60 -56 37 19.0
13 05 28.00 -67 22 33.0
13 02 45.00 -57 23 18.0
13 06 26.80 -61 03 35.0
13 29 59.00 -75 31 06.0
13 16 06.50 -65 53 23.0
13 19 15.30 -63 05 15.0
13 30 10.00 -65 43 06.0
13 41 24.00 -71 13 47.0
13 21 11.00 -57 15 42.0
13 35 54.40 -67 07 33.0
13 24 56.60 -54 26 25.0
14 10 43.40 -73 58 52.0
13 39 10.00 -61 07 24.0
13 48 46.70 -66 08 40.0
13 50 12.30 -66 16 07.0
13 40 34.00 -60 34 36.0
13 50 46.10 -64 44 44.0
13 22 45.10 -37 20 40.0
13 49 54.40 -60 19 06.0
14 01 50.90 -64 26 37.0
14 11 21.00 -67 18 00.0
13 52 18.00 -59 08 00.0
13 51 31.00 -58 12 36.0
13 54 45.90 -58 39 54.0
13 47 51.60 -50 57 26.0
14 14 55.10 -62 53 22.0
15 15 58.00 -72 03 18.0
14 29 31.40 -60 36 33.0
15 31 54.00 -71 45 00.0
14 17 20.00 -55 14 12.0
14 08 33.50 -51 12 19.0
14 18 31.00 -54 48 36.0
14 37 26.00 -61 07 06.0
14 14 47.50 -51 56 50.0
14 42 28.00 -61 01 12.0
15 06 23.10 -64 28 57.0
14 37 58.00 -56 02 18.0
15 00 09.70 -60 41 39.0
15 01 59.40 -61 09 48.0
13 37 57.40 -19 37 47.0
15 04 39.00 -61 32 36.0
14 37 00.70 -52 22 00.0
14 19 15.50 -43 55 27.0
15 51 19.20 -66 00 26.0
19 27 33.20 -74 39 25.0
15 02 14.50 -55 47 45.0
14 56 15.00 -54 06 12.0
14 43 08.20 -50 10 53.0
15 26 10.00 -60 51 23.0
15 01 34.20 -54 59 34.0
16 55 45.40 -70 01 40.0
15 08 10.40 -55 28 34.0
15 47 47.90 -62 21 54.0
15 19 48.90 -56 58 39.0
15 30 13.80 -58 58 57.0
15 43 26.00 -61 03 48.0
15 33 57.90 -58 35 02.0
15 18 35.20 -53 57 34.0
15 15 27.70 -52 58 57.0
14 58 13.80 -48 09 14.2
15 19 51.70 -53 40 46.0
15 38 00.90 -56 27 11.0
15 21 50.60 -52 40 11.0
15 55 02.30 -58 15 19.0
15 21 29.70 -51 09 08.0
16 49 49.30 -64 09 39.0
16 11 25.40 -59 46 34.0
15 49 00.00 -56 15 00.0
14 01 41.80 -16 59 13.0
15 54 11.40 -55 33 17.0
15 55 59.50 -55 46 57.0
15 02 55.20 -42 48 24.0
16 15 06.00 -57 51 10.0
15 13 24.90 -45 27 56.0
15 57 03.30 -54 57 14.0
16 19 18.70 -58 12 26.0
16 25 13.90 -59 02 48.0
16 09 56.00 -56 51 54.0
15 45 46.00 -52 21 24.0
16 06 43.10 -54 49 44.0
15 47 56.80 -51 22 24.0
16 10 33.50 -54 49 31.0
16 10 26.60 -54 40 06.0
15 51 24.00 -51 15 00.0
16 08 38.00 -54 15 55.0
15 38 39.60 -47 31 12.0
16 13 19.30 -53 24 41.0
16 20 21.90 -54 29 09.0
15 47 38.50 -48 36 00.0
15 47 42.80 -48 17 03.0
16 18 17.10 -53 33 53.0
16 33 37.10 -55 36 25.0
15 09 38.00 -37 56 16.0
16 05 13.00 -50 54 08.0
16 23 53.60 -53 54 47.0
16 20 41.70 -53 15 41.0
16 26 00.80 -54 03 05.0
16 13 23.30 -51 51 44.0
16 25 56.80 -53 16 32.0
15 56 43.70 -48 07 08.0
16 31 22.90 -53 43 59.0
17 47 21.80 -60 22 35.0
17 04 48.00 -56 51 01.0
16 11 37.40 -49 05 56.0
16 35 41.40 -52 43 21.0
16 27 18.50 -50 20 46.0
17 07 37.20 -55 20 24.0
16 59 00.20 -53 51 31.0
16 41 08.00 -51 06 48.0
15 49 48.30 -41 41 33.1
16 30 29.00 -49 15 06.0
15 39 42.00 -39 10 00.0
16 44 47.80 -51 03 59.0
16 44 06.30 -50 37 15.0
16 20 16.50 -46 35 17.0
17 02 16.50 -52 25 58.0
16 55 40.50 -51 37 36.0
17 05 38.20 -52 09 16.0
15 58 48.00 -41 25 12.0
17 30 21.60 -54 26 47.0
16 26 48.10 -45 56 22.0
17 18 36.50 -52 43 39.0
16 57 45.90 -50 18 36.0
16 53 39.40 -49 42 14.0
17 16 49.10 -51 42 20.0
16 15 54.70 -42 08 23.0
12 53 08.00 +26 09 42.0
17 56 57.60 -52 44 17.0
16 05 08.10 -37 00 53.0
16 00 06.20 -35 52 39.0
17 07 42.70 -47 21 22.0
19 05 38.00 -55 39 30.0
17 32 16.30 -49 23 43.0
15 58 07.40 -34 24 16.0
16 28 05.00 -40 08 58.0
16 09 41.60 -36 06 01.0
15 19 23.16 -23 26 50.0
18 03 22.80 -51 01 35.0
16 49 59.00 -42 34 24.0
17 24 04.00 -46 53 06.0
17 02 46.00 -44 09 12.0
17 15 51.00 -45 50 06.0
17 02 03.00 -43 53 24.0
16 57 54.00 -43 01 35.0
16 10 13.00 -34 28 06.0
17 31 56.30 -46 57 57.0
16 40 57.00 -39 57 48.0
16 53 53.00 -41 33 18.0
16 39 09.00 -38 48 48.0
17 03 26.00 -42 37 18.0
16 47 06.00 -39 57 54.0
17 26 23.20 -45 20 31.0
16 46 07.00 -39 16 00.0
16 47 00.00 -39 03 12.0
16 43 21.00 -38 31 36.0
17 22 34.00 -44 08 54.0
17 06 55.40 -41 49 06.0
17 41 52.60 -46 04 10.0
17 49 02.60 -46 41 14.0
17 01 39.20 -40 48 52.0
16 06 35.00 -30 46 12.0
16 36 08.00 -36 28 30.0
16 51 02.00 -38 39 18.0
17 55 52.00 -46 38 42.0
16 30 47.00 -34 59 12.0
17 41 48.40 -44 53 00.0
17 35 42.00 -44 08 00.0
16 20 06.00 -31 38 00.0
16 45 34.00 -35 42 00.0
17 01 10.00 -37 49 06.0
16 45 30.20 -34 55 44.0
18 14 48.50 -46 00 16.0
17 29 17.00 -40 56 18.0
17 52 57.00 -43 02 54.0
17 28 51.00 -39 49 12.0
17 18 50.00 -38 26 06.0
17 32 10.00 -40 10 06.0
17 10 21.10 -37 02 38.0
16 57 47.70 -34 45 17.4
17 33 02.00 -39 20 12.0
17 39 25.00 -39 35 06.0
17 28 55.00 -37 55 30.0
17 01 19.40 -33 55 05.0
18 05 24.40 -41 48 56.0
17 00 30.00 -33 25 42.0
16 59 03.20 -33 05 47.3
16 50 24.00 -31 35 42.0
17 47 16.00 -39 16 36.0
18 09 20.00 -41 31 15.0
16 47 06.00 -30 14 48.0
17 29 37.30 -36 41 48.0
17 41 41.00 -38 07 36.0
17 02 16.00 -32 28 06.0
17 23 04.00 -34 59 12.0
17 11 26.00 -33 21 24.0
17 25 07.00 -35 05 18.0
16 41 41.70 -27 58 36.0
17 56 44.40 -38 49 45.0
17 47 20.00 -37 23 06.0
17 01 05.90 -30 49 20.9
17 46 24.13 -37 00 35.0
17 02 02.00 -30 28 24.0
18 23 11.00 -40 31 40.0
17 10 53.50 -31 16 16.0
18 01 32.00 -37 38 24.0
17 15 38.00 -31 36 00.0
17 16 07.00 -31 09 30.0
17 21 12.00 -31 40 36.0
17 42 12.60 -34 32 45.4
17 59 08.00 -36 38 55.0
17 40 55.00 -34 16 12.0
17 41 01.60 -34 05 25.0
17 47 51.90 -34 54 40.0
17 42 47.50 -34 02 38.0
17 44 31.00 -34 07 00.0
17 45 39.00 -34 21 00.0
17 45 54.60 -34 21 59.0
17 21 27.00 -30 49 12.0
17 18 20.00 -30 17 54.0
17 49 39.10 -34 37 45.0
17 22 06.00 -30 38 06.0
17 46 32.00 -33 59 24.0
17 51 13.60 -34 21 50.0
17 59 11.00 -35 13 12.0
17 27 45.00 -30 58 54.0
17 14 10.00 -28 56 18.0
17 43 28.20 -33 07 30.0
17 48 32.00 -33 46 54.0
17 50 02.00 -33 55 24.0
18 06 27.00 -35 44 48.0
17 54 00.10 -34 09 30.0
18 01 09.00 -34 58 12.0
17 21 55.00 -29 42 36.0
17 56 59.00 -34 27 36.0
18 24 24.00 -37 17 54.0
17 17 54.00 -29 00 03.0
17 17 23.10 -28 57 40.0
17 58 43.30 -34 27 49.0
17 25 38.00 -30 05 30.0
17 27 39.00 -30 15 00.0
17 21 23.60 -29 21 33.0
17 18 27.80 -28 52 20.0
17 54 57.00 -33 47 24.0
18 00 45.00 -34 28 42.0
17 30 04.30 -30 24 27.0
17 27 55.00 -30 08 24.0
17 07 34.70 -27 05 03.3
17 54 07.00 -33 35 24.0
17 22 48.00 -29 19 18.0
17 20 14.70 -28 56 19.0
17 49 17.70 -32 45 12.0
17 50 21.00 -32 58 18.0
17 55 14.70 -33 28 23.0
17 24 13.40 -29 18 44.0
17 23 49.10 -29 13 01.0
17 32 31.00 -30 19 36.0
17 29 34.90 -29 58 09.2
17 26 32.00 -29 30 30.0
17 50 00.20 -32 40 04.0
17 52 57.20 -32 37 10.0
17 58 04.70 -33 17 43.0
17 27 13.00 -29 07 18.0
17 09 24.00 -26 22 00.0
17 02 42.00 -25 20 00.0
17 58 25.00 -33 15 18.0
17 24 23.00 -28 28 42.0
17 24 11.00 -28 25 22.0
17 21 43.20 -28 03 15.0
17 42 49.00 -31 02 24.0
17 33 49.00 -29 38 30.0
17 26 31.00 -28 38 12.0
17 48 29.90 -31 35 17.0
19 13 57.00 -39 42 12.0
17 25 32.20 -28 24 56.0
17 28 36.90 -28 39 47.0
17 27 20.60 -28 33 41.0
17 24 37.90 -28 08 36.0
17 18 04.10 -27 08 32.0
17 48 55.00 -31 29 22.0
17 55 46.30 -32 21 33.0
18 08 44.60 -33 52 46.0
17 32 03.40 -29 01 16.0
17 09 34.00 -25 40 00.0
18 01 39.00 -32 54 18.0
17 19 20.80 -27 05 45.0
17 50 22.80 -31 24 58.0
18 00 37.00 -32 41 48.0
17 28 00.00 -28 12 48.0
17 24 01.00 -27 41 54.0
17 23 46.50 -27 38 10.0
17 39 30.50 -29 50 12.9
17 27 34.80 -28 01 51.0
17 26 54.00 -27 57 06.0
17 42 45.10 -30 10 52.0
17 54 56.00 -31 42 42.0
17 29 13.20 -28 12 23.0
17 56 41.40 -31 54 27.0
17 59 31.00 -32 09 36.0
16 45 35.80 -20 55 26.0
17 47 04.80 -30 34 06.0
17 49 33.00 -30 49 06.0
17 51 52.00 -31 11 54.0
17 35 52.40 -28 54 59.0
17 22 37.00 -26 55 12.0
20 16 05.20 -41 40 57.0
17 35 32.00 -28 41 06.0
17 27 06.20 -27 28 04.0
17 44 44.50 -29 58 53.0
17 48 06.00 -30 23 08.6
17 53 12.00 -31 04 00.0
17 32 06.00 -28 05 12.0
17 54 58.60 -31 07 53.0
17 31 05.00 -27 54 01.0
17 33 05.20 -27 58 55.0
18 00 52.00 -31 39 24.0
17 48 53.00 -30 04 36.0
17 52 22.90 -30 33 06.2
17 59 38.30 -31 24 03.0
17 32 38.00 -27 41 12.0
17 27 39.00 -27 03 42.0
17 22 12.00 -26 10 00.0
17 20 55.60 -25 56 40.0
17 16 08.00 -25 14 12.0
18 11 34.00 -32 38 07.0
17 22 37.20 -26 09 18.0
18 00 38.10 -31 17 55.0
18 04 04.30 -31 43 19.0

#END#  -ref=VIZ58a9f15088b3 ===============================================================

